image,title,short_description,date,detail
https://cdn.hdbank.com.vn/hdbank-file/news/Vayhoan1tr400x228_1725001358656.jpg,VAY TẶNG ĐẾN 1 TRIỆU ĐỒNG,Tặng Đến 1 Triệu Đồng Khi Vay Tiêu Dùng Linh Hoạt Từ 5 Triệu Đồng.,25/09/2024 - 31/01/2025," Thời gian ưu đãi
- từ ngày 15/08/2024 đến hết ngày 31/01/2025
   Sảnphẩm áp dụng
-  Vay tiêu dùng linh hoạt
   Đối tượng áp dụng
- Khách hàng cá nhân thỏa điều kiện Vay tiêu dùng linh hoạt 
    Hình thức khuyến mãi
- Trong thời gian khuyến mại, khách hàng đăng ký sản phẩm Vay tiêu dùng linh hoạt và thỏa điều kiện sau sẽ được tặng tiền đến 1 triệu đồng
    Cơ cấu giải thưởng
Điều kiện ưu đãi
Kỳ hạn vay
Mức tặng tiền/KH (đ)
Khách hàng đăng ký Vay tiêu dùng linh hoạt với hạn mức vay từ 5 triệu đồng đến 15 triệu đồng
6 và 12 tháng
100.000
24 và 36 tháng
200.000
Khách hàng đăng ký Vay tiêu dùng linh hoạt với hạn mức vay từ trên 15 triệu đồng đến 50 triệu đồng
6 và 12 tháng
250.000
24 và 36 tháng
500.000
Khách hàng đăng ký Vay tiêu dùng linh hoạt với hạn mức vay từ trên 50 triệu đồng đến 100 triệu đồng
6 và 12 tháng
700.000
24 và 36 tháng
1.000.000
   Quy định chung
Khách hàng hợp lê là khách hàng được HDBank đồng ý cấp tín dụng.
Khách hàng thỏa điều kiện là khách hàng đã đăng ký sản phẩm Vay tiêu dùng linh hoạt trên phương thức điện tử và được xét duyệt thành công trong thời gian diễn ra Chương trình khuyến mãi
Ngày khách hàng tham gia Chương trình được tính dựa vào ngày Khách hàng đăng kí thành công khoản giải ngân Vay tiêu dùng linh hoạt và được xét duyệt bởi HDBank, phải là các ngày trong khoảng thời gian Khuyến mại
Loại dư nợ vay được áp dụng khuyến mại:
Loại dư nợ gốc từ sản phẩm Vay tiêu dùng linh hoạt, được thực hiện trên app HDBank Mobile Banking.
Không áp dụng:
+ Lãi, phí từ sản phẩm; khoản vay hết hiệu lực, hủy/bị hủy, tất toán trước hạn; khoản vay bị nợ quá hạn trong thời gian HDBank thực hiện chương trình khuyến mại và tại thời điểm trả thưởng;
+ Các khoản vay không đúng mục đích tiêu dùng cá nhân hợp pháp, gian lận, giả mạo, trục lợi từ chương trình, vi phạm pháp luật;
  Quy định khác và thời gian tặng tiền
Mỗi khách hàng (CIF) thỏa điều kiện sẽ được tặng tiền duy nhất 1 lần trong suốt thời gian triển khai chương trình, theo khoản Vay tiêu dùng linh hoạt hợp lệ đầu tiên của khách hàng
Trường hợp số lượng khách hàng cùng thỏa điều kiện vượt quá ngân sách CTKM, HDBank sẽ xét chọn khách hàng theo các thứ tự ưu tiên sau đây:
Thời gian ghi nhận khách hàng đăng ký giải ngân khoản vay hợp lệ sớm nhất.
Hạn mức khoản vay hợp lệ cao nhất.
HDBank sẽ tiến hành tặng tiền cho khách hàng sau 15 ngày làm việc kể từ ngày xác định danh sách khách hàng thỏa điều kiện mỗi tháng.
Tặng tiền sẽ được chuyển vào tài khoản thanh toán của khách hàng có đăng ký khi giải ngân.
Số tiền tặng là bội số của 1.000 đồng.
Việc trả thưởng cho khách hàng có thể muộn hơn so với quy định, trong trường hợp HDBank tra soát, xác thực thông tin khách hàng kéo dài hơn so với thời gian dự kiến.
  Chi tiết thể lệ
Chi tiết thể lệ chương trình khuyến mãi tại đây.
    Share"
https://cdn.hdbank.com.vn/hdbank-file/news/400x228_1733224928103.jpg,TẶNG 1000 VÉ MÁY BAY TẾT,"Thẻ HDBank Visa tặng 1000 vé&nbsp;Tết và hoàn đến 1 triệu, chở vạn điều may đến mọi nhà",03/12/2024 - 31/01/2025,"Tết là mùa đoàn viên, thẻ tín dụng HDBank tặng 1000 vé máy bay ""chở"" vạn điều may đến với mọi nhà. Tết đến, về nhà thôi, đặt vé máy bay với thẻ HDBank ngay!
Tặng vé máy bay tối đa 1 triệu đồng trong khung giờ vàng
Hoàn tiền đến 1 triệu đồng trong các khung giờ còn lại
Đi càng đông, hoàn tiền càng cao
Nội dung chi tiết
Trong thời gian khuyến mại, khách hàng giao dịch mua vé máy bay bằng thẻ tín dụng quốc tế HDBank Visa tại các Đơn vị chấp nhận thẻ (ĐVCNT) thuộc các mã danh mục hàng hóa dịch vụ (MCC1) thoả điều kiện sớm nhất sẽ được tặng tiền đến 1 triệu đồng, cụ thể
Ưu đãi
Nội dung
Điều kiện
SL ưu đãi
Mức tặng tiền
tối đa/KH (đ)
Ưu đãi 1
Tặng tiền vé máy bay tối đa 1 triệu đồng
1.000 Khách hàng đầu tiên mua vé máy bay bất kỳ vào các khung giờ vàng mỗi ngày:
- Từ 0h đến 0h30
- Từ 12h đến 12h30
- Từ 20h đến 20h30
1.000
1.000.000 
Ưu đãi 2
Tặng 250.000 đồng
Khách hàng mua vé máy bay từ 2 triệu đến dưới 5 triệu đồng
1.000
250.000
Ưu đãi 3
Tặng 500.000 đồng
Khách hàng mua vé máy bay từ 5 triệu đến dưới 20 triệu đồng
500.000
Ưu đãi 4
Tặng 1.000.000 đồng
Khách hàng mua vé máy bay từ 20 triệu đồng trở lên
1.000.000
DSGD: doanh số giao dịch
Thời gian ưu đãi Từ ngày 03/12/2024 - 31/01/2025
 Đối tượng áp dụng: Khách hàng cá nhân là chủ thẻ tín dụng quốc tế HDBank Visa còn hiệu lực (không bao gồm chủ thẻ phụ)
Sản phẩm áp dụng: Thẻ tín dụng quốc tế hiện hành HDBank Visa
Quy định chung:
- Mỗi khách hàng thỏa điều kiện sẽ được tặng tiền duy nhất 01 lần trong suốt thời gian triển khai chương trình, theo giao dịch hợp lệ đầu tiên khách hàng thỏa điều kiện
- Không áp dụng đồng thời CTKM “Hoàn 500.000 đồng khi KH mua vé máy bay Vietjet”
- Loại giao dịch được áp dụng khuyến mại:
+ Giao dịch phục vụ mục đích tiêu dùng cá nhân hợp pháp gồm thanh toán hàng hóa, dịch vụ tại POS/Online được ghi nhận trên sao kê thẻ tín dụng hàng tháng.
- Đầu mối giải đáp thắc mắc:
+ Trung tâm dịch vụ khách hàng Hotline 24/7: 19006060 (1.000 đồng)
- Quy định công bố thông tin:
+ HDBank sẽ thông báo chi tiết nội dung chương trình khuyến mại và danh sách khách hàng thỏa điều kiện tặng tiền trên website: https://hdbank.com.vn/
- Quy định khác:
+ Khách hàng được tham gia đồng thời các chương trình khuyến mại khác của HDBank
+ Thẻ tín dụng được áp dụng khuyến mại là thẻ còn hiệu lực, không hủy/bị hủy, hoặc bị nợ quá hạn trong thời gian HDBank thực hiện chương trình khuyến mại và tại thời điểm tặng tiền.
+ Khách hàng tham gia chương trình đồng nghĩa khách hàng đã hiểu và đồng ý với các quy định và thể lệ của chương trình.
 Chi tiết thể lệ: xem tại đây
 Danh sách khách hàng nhận hoàn tiền tháng 12/2024: xem tại đây
 Danh sách khách hàng nhận hoàn tiền tháng 1/2025: xem tại đây
Share
Hoàn tiền"
https://cdn.hdbank.com.vn/hdbank-file/news/400x228_1735627589651.jpg,GIẢM 35K MUA ONLINE THẢ GA MỖI NGÀY,"Từ 12h - 12h30 mỗi ngày, giao dịch online bằng thẻ tín dụng HDBank từ 100k được giảm 35K",19/02/2025 - 07/01/2025,"Mừng sinh nhật HDBank tròn 35 tuổi, thẻ HDBank dành tặng ưu đãi cho tất cả chủ thẻ tín dụng khi giao dịch online
Giảm 35K mua online thả ga
Giao dịch từ 100K
Từ 12h00 đến 12h30
Nội dung chi tiết
Trong thời gian khuyến mại, vào khung giờ từ 12h00 đến 12h30 mỗi ngày, khách hàng phát sinh giao dịch trực tuyến với thẻ tín dụng quốc tế HDBank từ 100.000 đồng sẽ được tặng 35.000 đồng
Thời gian ưu đãi Từ ngày 01/01/2025 - 07/01/2025
 Đối tượng áp dụng: Khách hàng cá nhân là chủ thẻ tín dụng quốc tế HDBank còn hiệu lực (không bao gồm chủ thẻ phụ)
Sản phẩm áp dụng: Các sản phẩm thẻ tín dụng quốc tế hiện hành của HDBank
Quy định chung:
- Loại giao dịch được áp dụng khuyến mại:
+ Giao dịch phục vụ mục đích tiêu dùng cá nhân hợp pháp gồm thanh toán hàng hóa, dịch vụ online được ghi nhận trên sao kê thẻ tín dụng hàng tháng.
- Đầu mối giải đáp thắc mắc:
+ Trung tâm dịch vụ khách hàng Hotline 19006060 (1.000 đồng/phút)
- Quy định công bố thông tin:
+ HDBank sẽ thông báo chi tiết nội dung chương trình khuyến mại và danh sách khách hàng thỏa điều kiện tặng tiền trên website: https://hdbank.com.vn/
- Quy định khác:
+ Khách hàng được tham gia đồng thời các chương trình khuyến mại khác của HDBank
+ Thẻ tín dụng được áp dụng khuyến mại là thẻ còn hiệu lực, không hủy/bị hủy, hoặc bị nợ quá hạn trong thời gian HDBank thực hiện chương trình khuyến mại và tại thời điểm tặng tiền.
+ Khách hàng tham gia chương trình đồng nghĩa khách hàng đã hiểu và đồng ý với các quy định và thể lệ của chương trình.
 Chi tiết thể lệ: xem tại đây
Share
Hoàn tiền"
https://cdn.hdbank.com.vn/hdbank-file/news/thumbhd4_1728549469593.jpg,GIẢM 200K KHI SẮM ĐỒ CÔNG NGHỆ TẠI HNAMMOILE VỚI THẺ TRẢ GÓP MUADEE,"Nhớ...Nhớ...Nhớ xài Deal 200K đơn từ 2,5 triệu khi thanh toán qua thẻ trả góp Muadee nha! Lên đời công nghệ mà không cần trả trước, trả góp 3 tháng + không lãi suất, chỉ có Muadee x HnamMobile.",10/10/2024 - 31/12/2024,"  Về Thẻ trả góp Muadee by HDBank  
Thẻ trả góp Muadee by HDBank là giải pháp thanh toán “Mua trước trả sau"" trên ứng dụng điện thoại do Ngân hàng HDBank phát triển, giúp bạn chia nhỏ số tiền thanh toán thành 3 kỳ và miễn lãi suất trọn đời.  
Sau 5 phút đăng ký online không cần chứng minh thu nhập, chỉ cần CCCD có ngay hạn mức đến 30 triệu đồng, giúp bạn dễ dàng và nhanh chóng sở hữu những món đồ công nghệ hiện đại nhất.  
📲 Nhanh tay mở thẻ trả góp Muadee Tại Đây nhé! 
    Chương trình ưu đãi 
Giảm 200.000đ cho đơn từ 1.500.000đ dành cho tất cả khách hàng mua sắm tại Website HnamMobile và thanh toán qua thẻ trả góp Muadee.  
    Thời gian áp dụng: Chương trình kéo dài đến hết ngày 31/12/2024 
    Điều kiện áp dụng ưu đãi: 
- Chương trình khuyến mãi chỉ áp dụng khi chọn phương thức thanh toán bằng Thẻ trả góp Muadee có đầu BIN là: 461932, 416259687  
- Chỉ áp dụng khi mua sắm sản phẩm từ 1,5 triệu đến 15 triệu (đã bao gồm VAT trong giá bán) và thanh toán tại website HnamMobile.  
- Mỗi khách hàng được sử dụng 2 lượt ưu đãi/toàn chương trình.  
- Được áp dụng đồng thời các ưu đãi khác từ HnamMobile.  
- Không áp dụng cho các dòng máy cũ. 
- Giá trị ưu đãi sẽ tự động áp dụng vào phần chi tiết thanh toán.  
- Chương trình có thể kết thúc sớm hơn dự kiến nếu hết lượt khuyến mãi. 
- Giá trị ưu đãi không được quy đổi thành tiền mặt. 
- Thẻ được áp dụng trong chương trình là thẻ không bị khóa, tạm khóa, hủy và còn hiệu lực trong quá trình Muadee by HDBank thực hiện chương trình. 
- Không áp dụng cho các giao dịch có dấu hiệu gian lận. Các giao dịch phát sinh có dấu hiệu gian lận sẽ xử lý theo quy định pháp luật hiện hành. 
- Ưu đãi không được cấp lại khi huỷ đơn hàng hoặc có lỗi phát sinh từ phía khách hàng.
Share"
https://cdn.hdbank.com.vn/hdbank-file/news/4674817523936160296596918448588680391632821n_1733889855420.jpg,HOÀN 100K – THANH TOÁN DỄ DÀNG VÀ BẢO MẬT,Tặng 100.000 VNĐ Với Hóa Đơn Tối Thiểu Từ 300.000 VNĐ Cho Giao Dịch Thanh Toán Bằng Thẻ Quốc Tế HDBank Qua Apple Pay Tại Các Đối Tác Liên Kết.,06/12/2024 - 06/01/2025,"⏳ THỜI GIAN ƯU ĐÃI
Từ 6/12/2024 đến hết ngày 6/1/2025 (hoặc đến khi hết ngân sách của chương trình, tùy theo điều kiện nào đến trước)
🛒 SẢN PHẨM ÁP DỤNG
Thẻ quốc tế HDBank Mastercard
📌 NỘI DUNG KHUYẾN MẠI
Tặng 100.000 đồng với hóa đơn tối thiểu từ 300.000 đồng cho giao dịch thanh toán bằng Thẻ quốc tế HDBank qua Apple Pay tại các đối tác liên kết.
▶️Hướng dẫn liên kết thẻ HDBank với Apple Pay
 ĐIỀU KIỆN KHUYẾN MẠI
- Áp dụng tại các đối tác liên kết của HDBank gồm: Shopee, Golden Gate, Mylife
- Chương trình sẽ tặng tiền theo mã Khách hàng (mã CIF). Mỗi khách hàng chỉ nhận thưởng tối đa 01 lần trong suốt thời gian ưu đãi.
- Thời gian giao dịch dựa vào trường trans_date (là ngày hệ thống ghi nhận thời gian giao dịch theo múi giờ Việt Nam) trên hệ thống báo cáo HDBank.
- Giao dịch thanh toán hợp lệ là giao dịch phục vụ mục đích tiêu dùng cá nhân hợp pháp bằng Thẻ quốc tế HDBank.
- Giao dịch thanh toán thành công là khi giá trị giao dịch được ghi nợ vào tài khoản thẻ trên hệ thống HDBank có thời gian phát sinh trong thời gian diễn ra chương trình và có thông tin giao dịch tại thời điểm lấy dữ liệu.
- Trường hợp có khiếu nại, tranh chấp xảy ra liên quan đến chương trình khuyến mại này, HDBank có trách nhiệm phối hợp giải quyết, nếu không thỏa thuận được, tranh chấp sẽ được xử lý theo quy định của pháp luật Việt Nam hiện hành.
- Khách hàng có quyền khiếu nại trong vòng 30 ngày kể từ ngày kết thúc thời gian trả thưởng chương trình, quyết định của HDBank là quyết định chung cuộc.
- Chương trình sẽ kết thúc trước thời hạn nếu sử dụng hết ngân sách khuyến mại.
- Điều kiện thứ tự ưu tiên được tặng tiền khi ngân sách có giới hạn:
+ CIF có thẻ có giao dịch đủ điều kiện sớm hơn;
+ CIF có thẻ có giao dịch đầu tiên cao hơn;
+ CIF đạt tổng doanh số giao dịch cao hơn;
▶️Thời gian thực hiện tặng tiền:
- HDBank sẽ tổng hợp danh sách khách hàng trúng thưởng trong vòng 10 ngày làm việc đầu tiên của Tháng T+1 tháng (trong đó T là tháng khách hàng thực hiện giao dịch thanh toán);
- HDBank sẽ thực hiện chi thưởng trong vòng 10 ngày làm việc tiếp theo của tháng T+1 tháng sau khi đã tổng hợp danh sách.
▶️ Những trường hợp không áp dụng tặng thưởng:
- Trường hợp khách hàng yêu cầu hủy/ đóng tài khoản/ thẻ quốc tế hoặc tại thời điểm chi thưởng tài khoản/ thẻ của Khách hàng bị đóng/ hủy/ hết hiệu lực trong quá trình HDBank thực hiện tặng tiền;
- Các giao dịch ghi nhận trên bảng sao kê thẻ bị hủy;
- Thẻ bị nợ quá hạn từ nhóm 2 trở lên;
- Các giao dịch bị hủy hoặc hoàn trả lại;
- Giao dịch rút tiền mặt; giao dịch thanh toán lãi, phí; các giao dịch với các tổ chức tín dụng khác; giao dịch bị hủy/hoàn; giao dịch trả góp hàng tháng theo các chương trình trả góp mà khách hàng tham gia; giao dịch tại các đơn vị chấp nhận thẻ mà HDBank nghi ngờ gian lận;
- Các giao dịch có dấu hiệu giả mạo, vi phạm pháp luật. Việc xác định giao dịch phát sinh có gian lận sẽ xử lý theo quy định pháp luật.
  Chi tiết thể lệ
- Chi tiết thể lệ chương trình khuyến mãi tại đây.
📌 Danh sách khách hàng nhận hoàn tiền tại đây.
Share"
https://cdn.hdbank.com.vn/hdbank-file/news/800x456_1710925164683.jpg,"Đua Top giới thiệu, nhận thưởng tiền triệu",Chương trình đua top giới thiệu mở thẻ tín dụng HDBank,20/03/2024 - 31/12/2024,"💳 Sản phẩm thẻ áp dụng: Thẻ tín dụng quốc tế HDBank phát hành bằng phương thức điện tử (Qua kênh online)
👤 Đối tượng áp dụng:
Khách hàng cá nhân có quốc tịch Việt Nam đã đăng ký thành công làm Người giới thiệu thẻ của HDBank
🌏 Phạm vi áp dụng: Toàn quốc
⌛ Thời gian: 15/03/2024 - 31/12/2024
📌 Cách tham gia: 
 Trong thời gian chương trình, Top 03 Người giới thiệu mỗi tháng sẽ được chi hoa hồng khi thỏa đồng thời các điều kiện sau
Giới thiệu tối thiểu từ 05 thẻ mở mới hợp lệ
Số thẻ mở mới hợp lệ tăng 20% (không bao gồm thẻ hủy) so với tháng liền trước.
 Trong trường hợp Người giới thiệu chỉ đạt 1 trong 2 điều kiện theo quy định, thì phần thưởng sẽ được chuyển cho người giới thiệu có số lượng thẻ mở mới hợp lệ nhiều tiếp theo
Top NGT
Điều kiện
  Mức chi hoa hồng/ NGT
  Tổng số giải thưởng/ Tháng
  Tổng số giải/ CT
  Tổng giá trị giải thưởng
(Đã bao gồm thuế TNCN)
Top 1
Giới thiệu được nhiều thẻ mở mới hợp lệ nhất
3.000.000
01
10 30.000.000
Top 2
Giới thiệu được nhiều thẻ mở mới hợp lệ thứ 2
  2.000.000
01
10 20.000.000
Top 3 Giới thiệu được nhiều thẻ mở mới hợp lệ thứ 3 1.000.000 01 10 10.000.000
      Quý khách có thể dễ dàng tạo mã giới thiệu chỉ 1 phút
Bước 01 Bước 02 Bước 03
  Tạo link và mã QR Code
giới thiệu mở thẻ tại đây
  Chia sẻ link/mã QR code đã tạo
và gửi cho bạn bè người thân để giới thiệu mở thẻ
Tra cứu mã giới thiệu tại đây
      Share"
https://cdn.hdbank.com.vn/hdbank-file/news/TruyenthongJCB07400x22802_1730451380395.jpg,DU LỊCH NHẬT BẢN CÙNG THẺ HDBANK JCB ULTIMATE,Đặc Quyền Ưu Đãi Đến 30% Dành Cho Thẻ Tín Dụng HDBank JCB Ultimate Trải Nghiệm Chuyến Du Lịch Tuyệt Vời Và Tiết Kiệm Hơn Tại Nhật Bản,01/11/2024 - 31/12/2024," Nội dung và chi tiết chương trình
Đặc quyền ưu đãi đến 30% dành cho thẻ tín dụng HDBank JCB Ultimate trải nghiệm chuyến du lịch tuyệt vời và tiết kiệm hơn tại Nhật Bản ⛩️  

👉 Xem thêm chương trình ưu đãi tại đây
 Đối tượng áp dụng
Chủ thẻ HDBank JCB Ultimate còn hiệu lực (bao gồm chủ thẻ chính và phụ) thỏa điều kiện chương trình
 Phạm vi áp dụng
Nhật Bản
 Điều kiện & Điều khoản
- Số lượng mã ưu đãi mỗi ngày có hạn và có thể hết sớm hơn dự kiến
- Không áp dụng đồng thời với các chương trình khuyến mãi khác
- Mỗi thương hiệu sẽ áp dụng Điều khoản điều kiện riêng, Quý khách hàng vui lòng xem chi tiết tại từng đối tác trước khi sử dụng.
Không có tệp nào được chọn Không có tệp nào được chọn Không có tệp nào được chọn Không có tệp nào được chọn Không có tệp nào được chọn Không có tệp nào được chọn Không có tệp nào được chọn Không có tệp nào được chọn 2018 Proudly Made by UNIT Corp
Share
Du lịch
JCB"
https://cdn.hdbank.com.vn/hdbank-file/news/Paxana400x228_1726212564986.jpg,GIẢM ĐẾN 15% TẠI PAX ANA DỐC LẾT RESORT & SPA,"🚀 Giảm Đến 15% Giá Phòng, Ẩm Thực, Dịch Vụ Spa Tại Pax Ana Dốc Lết Resort&Spa",13/09/2024 - 31/12/2024,"📢 Nội dung 
- GIẢM 10% trên giá phòng công bố tại website https://paxanadoclet.com/ 
- GIẢM 10% dịch vụ spa (không kết hợp với CTKM khác)
- GIẢM 15% dịch vụ F&B (không bao gồm đồ uống có cồn)
💥Đặc biệt: ưu đãi đưa đón sân bay (đối với booking trên 2 đêm liên tiếp) khi đặt phòng vỡi mã code HDBANK24 
⏳ Thời gian khuyến mại
Từ nay đến 31/12/2024
🚩 Phạm vi áp dụng
- Tổ Dân Phố 9 Đông Cát, Phường Ninh Hải, Ninh Hòa, Tỉnh Khánh Hòa
🎯 Đối tượng áp dụng
Khách hàng là chủ thẻ tín dụng HDBank còn hiệu lực bao gồm: Visa Signature/Visa Platinum/JCB Ultimate
📌 Điều kiện và điều khoản
- Không cộng gộp chung và áp dụng với các CTKM khác
- Áp dụng khi thanh toán qua thẻ HDBank Visa Signature/Visa Platinum/JCB Ultimate
- Xuất trình thẻ khi check-in. Tên chủ thẻ phải trùng với tên người ở
- Phụ phí áp dụng đối với người thứ 3 hoặc trẻ em trên 12 tuổi theo chính sách khu nghỉ
👉 Ưu đãi bao gồm trong giá: 
- Ăn sáng hàng ngày theo số khách bao gồm trong giá theo từng loại phòng/ villa
- Ưu đãi 01 trẻ dưới 12 tuổi, ngủ chung giường với bố mẹ
- Kết nối wifi
👉 Chính sách hủy: 
- Không áp dụng hủy trước 05 ngày mùa thường và 14 ngày cho những ngày cao điểm/ Lễ Tết tính từ thời điểm nhận phòng
- Vắng mặt tính phí 100%
Share
Travel"
https://cdn.hdbank.com.vn/hdbank-file/news/14T2webbanner400x228_1707301178521.jpg,GIẢM ĐẾN 27% TẠI ĐỒNG NAI GOLF RESORT,"Sân Gôn Đồng Nai Tọa Lạc Trên Một Diện Tích Rộng 260 Ha Bao Gồm Sân Gôn 27 Lỗ Được Thiết Kế Theo Đúng Tiêu Chuẩn. Đây Còn Là Nơi Tuyệt Vời Để Tham Quan, Thư Giãn Và Là Điểm Đến Tốt Nhất Để Chơi Gôn.",08/03/2024 - 31/12/2024," Thời gian ưu đãi:
- Từ nay đến 31/12/2024
 Đối tượng áp dụng:
- Khách hàng là chủ thẻ tín dụng HDBank bao gồm JCB Ultimate, Visa Signature và Vietjet Platinum.
Địa điểm áp dụng: 
- Thị Trấn Trảng Bom, Huyện Trảng Bom, Tỉnh Đồng Nai
- Tham khảo: https://dongnaigolf.com.vn/
 Nội dung
STT
Phí Sân Golf 
HDBank
Thứ 2 đến Thứ 6 
Niêm yết 
Thứ 2 đến Thứ 6 
Mức giảm 
(%) 
HDBank 
Thứ 7, CN & Lễ Tết 
Niêm yết
Thứ 7, CN & Lễ Tết 
Mức giảm 
(%)
1 18 hố 1.702.000 2.300.000 26% 2.664.500 3.650.000 27%
    Quy định chung: 
- Áp dụng cho khách hàng là chủ thẻ tín dụng HDBank JCB Ultimate, Visa Signature và  Vietjet Platinum.
- Áp dụng cho 18 hố bao gồm green fee + caddie fee + 1/2 xe điện.
- Bảng giá đặt chỗ sân Golf sẽ được cập nhật theo từng thời kỳ
- Hotline: 0251 3866 288 - 0902.723.667
Share
Golf"
https://cdn.hdbank.com.vn/hdbank-file/news/14T2webbanner400x228_1703142785468.jpg,GIẢM ĐẾN 30% TẠI ALMANITY HỘI AN RESORT & SPA,Almanity Hoi An Resort & Spa Kết Hợp Tinh Hoa Của Di Sản Văn Hóa Trong Kiến Trúc Và Triết Lý Với Các Nét Hiện Đại.,21/12/2023 - 31/12/2024," Nội dung 

1. Giảm 20% giá phòng trên các kênh trực tuyến
2. Giảm 20% dịch vụ ăn uống tại nhà hàng:
3. Giảm 30% dịch vụ spa
 Thời gian khuyến mại
  - Từ nay đến 31/12/2024
   Phạm vi áp dụng
  326 Ly Thuong Kiet, Tan An Ward, Hoi An City, Quang Nam Province, Viet Nam
Book a Reservation: (+84) 235 3666 888 / (+84) 235 3666 110
Email: reservation@almanityhoian.com
Website: https://almanityhoian.com/vi/
   Đối tượng áp dụng
  - Khách hàng là chủ thẻ tín dụng HDBank thỏa điều kiện chương trình
   Điều kiện và điều khoản
  - Áp dụng khi thanh toán bằng thẻ tín dụng HDBank
- Không áp dụng đồng thời cùng các chương trình khuyến mại khác
Share
Travel"
https://cdn.hdbank.com.vn/hdbank-file/news/VICxHDB400x2281_1712302443769.jpg,GIẢI PHÁP ĐỒNG HÀNH TRI THỨC - TRẢ GÓP HỌC PHÍ TẠI VICTORIA SCHOOL,"HDBank Vừa Triển Khai Gói Sản Phẩm “Đồng Hành Tri Thức” - Ưu Đãi Thanh Toán Học Phí Và Trả Góp Đến 60 Tháng, Giải Quyết Nỗi Lo Về Tài Chính Cho Các Các Bậc Phụ Huynh.",22/01/2025 - 31/12/2024,"HDBank vừa triển khai gói sản phẩm “Đồng hành tri thức” - ưu đãi thanh toán học phí và trả góp đến 60 tháng, giải quyết nỗi lo về tài chính cho các các bậc phụ huynh.  
Theo đó, phụ huynh có con học tại trường Victoria Nam Sài Gòn - ngôi trường theo mô hình trường học hạnh phúc - Happy School của UNESCO, khi đóng học phí sẽ không cần thanh toán bất kỳ khoản trả trước nào, HDBank sẽ hỗ trợ trả góp 100% giá trị học phí với thời gian đăng ký lên đến 60 tháng.  
    Việc hợp tác giữa trường quốc tế Victoria Nam Sài Gòn và HDBank không chỉ mang đến giải pháp tài chính cho phụ huynh, mà còn mong muốn cùng nhau mang đến những giá trị xứng đáng và nuôi dưỡng thế hệ kiến tạo ước mơ vững bền từ tri thức.  
      Sau khi đăng ký gói giải pháp “Đồng hành tri thức”, phụ huynh có thể lựa chọn cấp thêm thẻ tín dụng HDBank với hạn mức 20 triệu đồng để chi tiêu và tận hưởng những đặc quyền ưu đãi khác như: miễn phí thường niên trọn đời, miễn lãi tối đa 55 ngày, cùng với hàng loạt chương trình khuyến mãi độc đáo và các tiện ích ưu tiên cho khách hàng.
Xem chi tiết: Tại đây
    Share"
https://cdn.hdbank.com.vn/hdbank-file/news/3855310972125675084547626587461360483135730n_1699959629604.jpg,GIẢM 20% NHÀ HÀNG MISS THU,"Nhà Hàng Miss Thu - Trải Nghiệm Ẩm Thực Tinh Tế Từ Trên Cao. Lấy Cảm Hứng Từ Hình Ảnh Của Quý Cô Việt Nam Xinh Đẹp, Bản Lĩnh Và Tinh Tế. Thực Đơn Của Nhà Hàng Hứa Hẹn Sẽ Thỏa Mãn Vị Giác Của Giới Sành Điệu Về Ẩm Thực",05/01/2024 - 31/12/2024," Nội dung 
  - Giảm 20% trên hóa đơn ăn uống tại nhà hàng khi thanh toán bằng thẻ tín dụng HDBank
   Thời gian khuyến mại
  - Từ nay đến 31/12/2024
   Phạm vi áp dụng
  - Fusion Original Saigon Centre: tầng 24,  số 65 Lê Lợi, quận 1, TP. HCM
   Đối tượng áp dụng
  Khách hàng là chủ thẻ tín dụng HDBank 
   Điều kiện và điều khoản
  - Áp dụng khi thanh toán bằng thẻ tín dụng HDBank
- Không áp dụng đồng thời các CTKM khác
- Không áp dụng thức uống có cồn và dịch vụ phục vụ thức ăn tại phòng
Share
Dining"
https://cdn.hdbank.com.vn/hdbank-file/news/Radisson400x228_1703145365441.jpg,GIẢM 15% RADISSION BLU RESORT CAM RANH,"Nằm Trên Bờ Biển Tuyệt Đẹp Của Vịnh Cam Ranh, Radisson Blu Resort Cam Ranh Chào Đón Những Vị Khách Đang Tìm Kiếm Một Nơi Nghỉ Dưỡng Yên Tĩnh Bên Biển Đông",03/01/2024 - 31/12/2024," Nội dung 

- Giảm 15% trên giá công bố, áp dụng khi đặt phòng qua website và nhập mã RCRB
- Giảm 15% trên giá công bố với dịch vụ ăn uống (không bao gồm nước uống có cồn và dịch vụ tại phòng)
- Giảm 15% trên giá công bố của dịch vụ spa (chỉ áp dụng 1 lần trong thời gian lưu trú)
   Thời gian khuyến mại
  - Từ nay đến 31/12/2024
   Phạm vi áp dụng
  Lô D12 ABC Đường Nguyễn Tất Thành, Xã Cam Hải Đông, Huyện Cam Lâm, Tỉnh Khánh Hòa
Book a Reservation: +84 258 3993666
Email: info-radissonblucamranh@radisson.com
Website: https://www.radissonhotels.com/vi-vn/
   Đối tượng áp dụng
  - Khách hàng là chủ thẻ HDBank thỏa điều kiện chương trình
   Điều kiện và điều khoản
  - Áp dụng khi thanh toán bằng thẻ HDBank
- Không áp dụng đồng thời cùng các chương trình khuyến mại khác
Share
Travel"
